date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
21:23:44	5475/5475	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2030%20Sep%202024%2018:23:42%20GMT	http://localhost:8080/en/our-blogs/dental-bridges-turkey-guide/img/latest_gallery_7.png	/home/lofa/Desktop/baking/dentidelil/website_backup/localhost_8080/en/our-blogs/dental-bridges-turkey-guide/img/latest_gallery_7.ea.delayed	(from http://localhost:8080/en/our-blogs/dental-bridges-turkey-guide/)
21:23:46	5475/5475	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2030%20Sep%202024%2018:23:44%20GMT	http://localhost:8080/en/our-blogs/dental-bridges-turkey-guide/img/latest_gallery_8.png	/home/lofa/Desktop/baking/dentidelil/website_backup/localhost_8080/en/our-blogs/dental-bridges-turkey-guide/img/latest_gallery_8.eb.delayed	(from http://localhost:8080/en/our-blogs/dental-bridges-turkey-guide/)
21:23:48	5493/5493	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2030%20Sep%202024%2018:23:46%20GMT	http://localhost:8080/en/our-blogs/dental-bridges-turkey-guide/js/vendor/jquery-1.11.2.min.js	/home/lofa/Desktop/baking/dentidelil/website_backup/localhost_8080/en/our-blogs/dental-bridges-turkey-guide/js/vendor/jquery-1.11.2.min.ec.delayed	(from http://localhost:8080/en/our-blogs/dental-bridges-turkey-guide/)
21:23:52	30115/30115	---M--	200	added ('OK')	image/jpeg	date:Mon,%2030%20Sep%202024%2005:59:48%20GMT	http://localhost:8080/media/images/e9e6f7e029e24a3be8ca254aba620592_m.8b9d1190.fill-765x325.jpg	/home/lofa/Desktop/baking/dentidelil/website_backup/localhost_8080/media/images/e9e6f7e029e24a3be8ca254aba620592_m.8b9d1190.fill-765x325.jpg	(from http://localhost:8080/en/our-blogs/all-on-4-implants-turkey-guide/)
21:23:52	5484/5484	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2030%20Sep%202024%2018:23:50%20GMT	http://localhost:8080/en/our-blogs/all-on-4-implants-turkey-guide/img/latest_gallery_1.png	/home/lofa/Desktop/baking/dentidelil/website_backup/localhost_8080/en/our-blogs/all-on-4-implants-turkey-guide/img/latest_gallery_1.ee.delayed	(from http://localhost:8080/en/our-blogs/all-on-4-implants-turkey-guide/)
21:23:54	5484/5484	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2030%20Sep%202024%2018:23:52%20GMT	http://localhost:8080/en/our-blogs/all-on-4-implants-turkey-guide/img/latest_gallery_2.png	/home/lofa/Desktop/baking/dentidelil/website_backup/localhost_8080/en/our-blogs/all-on-4-implants-turkey-guide/img/latest_gallery_2.ef.delayed	(from http://localhost:8080/en/our-blogs/all-on-4-implants-turkey-guide/)
21:23:56	5484/5484	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2030%20Sep%202024%2018:23:54%20GMT	http://localhost:8080/en/our-blogs/all-on-4-implants-turkey-guide/img/latest_gallery_3.png	/home/lofa/Desktop/baking/dentidelil/website_backup/localhost_8080/en/our-blogs/all-on-4-implants-turkey-guide/img/latest_gallery_3.f0.delayed	(from http://localhost:8080/en/our-blogs/all-on-4-implants-turkey-guide/)
21:23:58	5484/5484	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2030%20Sep%202024%2018:23:56%20GMT	http://localhost:8080/en/our-blogs/all-on-4-implants-turkey-guide/img/latest_gallery_4.png	/home/lofa/Desktop/baking/dentidelil/website_backup/localhost_8080/en/our-blogs/all-on-4-implants-turkey-guide/img/latest_gallery_4.f1.delayed	(from http://localhost:8080/en/our-blogs/all-on-4-implants-turkey-guide/)
21:24:00	5484/5484	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2030%20Sep%202024%2018:23:58%20GMT	http://localhost:8080/en/our-blogs/all-on-4-implants-turkey-guide/img/latest_gallery_5.png	/home/lofa/Desktop/baking/dentidelil/website_backup/localhost_8080/en/our-blogs/all-on-4-implants-turkey-guide/img/latest_gallery_5.f2.delayed	(from http://localhost:8080/en/our-blogs/all-on-4-implants-turkey-guide/)
21:24:02	5484/5484	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2030%20Sep%202024%2018:24:00%20GMT	http://localhost:8080/en/our-blogs/all-on-4-implants-turkey-guide/img/latest_gallery_6.png	/home/lofa/Desktop/baking/dentidelil/website_backup/localhost_8080/en/our-blogs/all-on-4-implants-turkey-guide/img/latest_gallery_6.f3.delayed	(from http://localhost:8080/en/our-blogs/all-on-4-implants-turkey-guide/)
21:24:04	5484/5484	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2030%20Sep%202024%2018:24:02%20GMT	http://localhost:8080/en/our-blogs/all-on-4-implants-turkey-guide/img/latest_gallery_7.png	/home/lofa/Desktop/baking/dentidelil/website_backup/localhost_8080/en/our-blogs/all-on-4-implants-turkey-guide/img/latest_gallery_7.f4.delayed	(from http://localhost:8080/en/our-blogs/all-on-4-implants-turkey-guide/)
21:24:06	5484/5484	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2030%20Sep%202024%2018:24:04%20GMT	http://localhost:8080/en/our-blogs/all-on-4-implants-turkey-guide/img/latest_gallery_8.png	/home/lofa/Desktop/baking/dentidelil/website_backup/localhost_8080/en/our-blogs/all-on-4-implants-turkey-guide/img/latest_gallery_8.f5.delayed	(from http://localhost:8080/en/our-blogs/all-on-4-implants-turkey-guide/)
21:24:08	5502/5502	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2030%20Sep%202024%2018:24:06%20GMT	http://localhost:8080/en/our-blogs/all-on-4-implants-turkey-guide/js/vendor/jquery-1.11.2.min.js	/home/lofa/Desktop/baking/dentidelil/website_backup/localhost_8080/en/our-blogs/all-on-4-implants-turkey-guide/js/vendor/jquery-1.11.2.min.f6.delayed	(from http://localhost:8080/en/our-blogs/all-on-4-implants-turkey-guide/)
21:24:12	5481/5481	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2030%20Sep%202024%2018:24:10%20GMT	http://localhost:8080/en/our-blogs/full-mouth-restoration-turkey/img/latest_gallery_1.png	/home/lofa/Desktop/baking/dentidelil/website_backup/localhost_8080/en/our-blogs/full-mouth-restoration-turkey/img/latest_gallery_1.f8.delayed	(from http://localhost:8080/en/our-blogs/full-mouth-restoration-turkey/)
21:24:14	5481/5481	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2030%20Sep%202024%2018:24:12%20GMT	http://localhost:8080/en/our-blogs/full-mouth-restoration-turkey/img/latest_gallery_2.png	/home/lofa/Desktop/baking/dentidelil/website_backup/localhost_8080/en/our-blogs/full-mouth-restoration-turkey/img/latest_gallery_2.f9.delayed	(from http://localhost:8080/en/our-blogs/full-mouth-restoration-turkey/)
21:24:16	5481/5481	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2030%20Sep%202024%2018:24:14%20GMT	http://localhost:8080/en/our-blogs/full-mouth-restoration-turkey/img/latest_gallery_3.png	/home/lofa/Desktop/baking/dentidelil/website_backup/localhost_8080/en/our-blogs/full-mouth-restoration-turkey/img/latest_gallery_3.fa.delayed	(from http://localhost:8080/en/our-blogs/full-mouth-restoration-turkey/)
21:24:18	5481/5481	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2030%20Sep%202024%2018:24:16%20GMT	http://localhost:8080/en/our-blogs/full-mouth-restoration-turkey/img/latest_gallery_4.png	/home/lofa/Desktop/baking/dentidelil/website_backup/localhost_8080/en/our-blogs/full-mouth-restoration-turkey/img/latest_gallery_4.fb.delayed	(from http://localhost:8080/en/our-blogs/full-mouth-restoration-turkey/)
21:24:20	5481/5481	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2030%20Sep%202024%2018:24:18%20GMT	http://localhost:8080/en/our-blogs/full-mouth-restoration-turkey/img/latest_gallery_5.png	/home/lofa/Desktop/baking/dentidelil/website_backup/localhost_8080/en/our-blogs/full-mouth-restoration-turkey/img/latest_gallery_5.fc.delayed	(from http://localhost:8080/en/our-blogs/full-mouth-restoration-turkey/)
21:24:22	5481/5481	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2030%20Sep%202024%2018:24:20%20GMT	http://localhost:8080/en/our-blogs/full-mouth-restoration-turkey/img/latest_gallery_6.png	/home/lofa/Desktop/baking/dentidelil/website_backup/localhost_8080/en/our-blogs/full-mouth-restoration-turkey/img/latest_gallery_6.fd.delayed	(from http://localhost:8080/en/our-blogs/full-mouth-restoration-turkey/)
21:24:24	5481/5481	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2030%20Sep%202024%2018:24:22%20GMT	http://localhost:8080/en/our-blogs/full-mouth-restoration-turkey/img/latest_gallery_7.png	/home/lofa/Desktop/baking/dentidelil/website_backup/localhost_8080/en/our-blogs/full-mouth-restoration-turkey/img/latest_gallery_7.fe.delayed	(from http://localhost:8080/en/our-blogs/full-mouth-restoration-turkey/)
21:24:26	5481/5481	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2030%20Sep%202024%2018:24:24%20GMT	http://localhost:8080/en/our-blogs/full-mouth-restoration-turkey/img/latest_gallery_8.png	/home/lofa/Desktop/baking/dentidelil/website_backup/localhost_8080/en/our-blogs/full-mouth-restoration-turkey/img/latest_gallery_8.ff.delayed	(from http://localhost:8080/en/our-blogs/full-mouth-restoration-turkey/)
21:24:28	403578/403578	---M--	200	added ('OK')	image/png	date:Mon,%2030%20Sep%202024%2013:56:28%20GMT	http://localhost:8080/media/images/Dental-Restoration.2e16d0ba.fill-765x325.png	/home/lofa/Desktop/baking/dentidelil/website_backup/localhost_8080/media/images/Dental-Restoration.2e16d0ba.fill-765x325.png	(from http://localhost:8080/en/our-blogs/full-mouth-restoration-turkey/)
21:24:28	5499/5499	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2030%20Sep%202024%2018:24:26%20GMT	http://localhost:8080/en/our-blogs/full-mouth-restoration-turkey/js/vendor/jquery-1.11.2.min.js	/home/lofa/Desktop/baking/dentidelil/website_backup/localhost_8080/en/our-blogs/full-mouth-restoration-turkey/js/vendor/jquery-1.11.2.min.100.delayed	(from http://localhost:8080/en/our-blogs/full-mouth-restoration-turkey/)
21:24:32	25823/25823	---M--	200	added ('OK')	image/jpeg	date:Mon,%2030%20Sep%202024%2016:27:21%20GMT	http://localhost:8080/media/images/71ba9098c7dffc2c75ec79fa470b2007.2e16d0ba.fill-765x325.jpg	/home/lofa/Desktop/baking/dentidelil/website_backup/localhost_8080/media/images/71ba9098c7dffc2c75ec79fa470b2007.2e16d0ba.fill-765x325.jpg	(from http://localhost:8080/en/our-blogs/orthodontic-treatments-turkey/)
21:24:32	5481/5481	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2030%20Sep%202024%2018:24:30%20GMT	http://localhost:8080/en/our-blogs/orthodontic-treatments-turkey/img/latest_gallery_1.png	/home/lofa/Desktop/baking/dentidelil/website_backup/localhost_8080/en/our-blogs/orthodontic-treatments-turkey/img/latest_gallery_1.102.delayed	(from http://localhost:8080/en/our-blogs/orthodontic-treatments-turkey/)
21:24:34	5481/5481	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2030%20Sep%202024%2018:24:32%20GMT	http://localhost:8080/en/our-blogs/orthodontic-treatments-turkey/img/latest_gallery_2.png	/home/lofa/Desktop/baking/dentidelil/website_backup/localhost_8080/en/our-blogs/orthodontic-treatments-turkey/img/latest_gallery_2.103.delayed	(from http://localhost:8080/en/our-blogs/orthodontic-treatments-turkey/)
21:24:36	5481/5481	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2030%20Sep%202024%2018:24:34%20GMT	http://localhost:8080/en/our-blogs/orthodontic-treatments-turkey/img/latest_gallery_3.png	/home/lofa/Desktop/baking/dentidelil/website_backup/localhost_8080/en/our-blogs/orthodontic-treatments-turkey/img/latest_gallery_3.104.delayed	(from http://localhost:8080/en/our-blogs/orthodontic-treatments-turkey/)
21:24:38	5481/5481	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2030%20Sep%202024%2018:24:36%20GMT	http://localhost:8080/en/our-blogs/orthodontic-treatments-turkey/img/latest_gallery_4.png	/home/lofa/Desktop/baking/dentidelil/website_backup/localhost_8080/en/our-blogs/orthodontic-treatments-turkey/img/latest_gallery_4.105.delayed	(from http://localhost:8080/en/our-blogs/orthodontic-treatments-turkey/)
21:24:40	5481/5481	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2030%20Sep%202024%2018:24:38%20GMT	http://localhost:8080/en/our-blogs/orthodontic-treatments-turkey/img/latest_gallery_5.png	/home/lofa/Desktop/baking/dentidelil/website_backup/localhost_8080/en/our-blogs/orthodontic-treatments-turkey/img/latest_gallery_5.106.delayed	(from http://localhost:8080/en/our-blogs/orthodontic-treatments-turkey/)
21:24:42	5481/5481	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2030%20Sep%202024%2018:24:40%20GMT	http://localhost:8080/en/our-blogs/orthodontic-treatments-turkey/img/latest_gallery_6.png	/home/lofa/Desktop/baking/dentidelil/website_backup/localhost_8080/en/our-blogs/orthodontic-treatments-turkey/img/latest_gallery_6.107.delayed	(from http://localhost:8080/en/our-blogs/orthodontic-treatments-turkey/)
21:24:44	5481/5481	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2030%20Sep%202024%2018:24:42%20GMT	http://localhost:8080/en/our-blogs/orthodontic-treatments-turkey/img/latest_gallery_7.png	/home/lofa/Desktop/baking/dentidelil/website_backup/localhost_8080/en/our-blogs/orthodontic-treatments-turkey/img/latest_gallery_7.108.delayed	(from http://localhost:8080/en/our-blogs/orthodontic-treatments-turkey/)
21:24:46	5481/5481	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2030%20Sep%202024%2018:24:44%20GMT	http://localhost:8080/en/our-blogs/orthodontic-treatments-turkey/img/latest_gallery_8.png	/home/lofa/Desktop/baking/dentidelil/website_backup/localhost_8080/en/our-blogs/orthodontic-treatments-turkey/img/latest_gallery_8.109.delayed	(from http://localhost:8080/en/our-blogs/orthodontic-treatments-turkey/)
21:24:48	5499/5499	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2030%20Sep%202024%2018:24:46%20GMT	http://localhost:8080/en/our-blogs/orthodontic-treatments-turkey/js/vendor/jquery-1.11.2.min.js	/home/lofa/Desktop/baking/dentidelil/website_backup/localhost_8080/en/our-blogs/orthodontic-treatments-turkey/js/vendor/jquery-1.11.2.min.10a.delayed	(from http://localhost:8080/en/our-blogs/orthodontic-treatments-turkey/)
21:24:52	24845/24845	---M--	200	added ('OK')	image/jpeg	date:Mon,%2030%20Sep%202024%2018:13:47%20GMT	http://localhost:8080/media/images/c94cff7fd34f04cdb84a34bb87193ab9.2e16d0ba.fill-765x325.jpg	/home/lofa/Desktop/baking/dentidelil/website_backup/localhost_8080/media/images/c94cff7fd34f04cdb84a34bb87193ab9.2e16d0ba.fill-765x325.jpg	(from http://localhost:8080/en/our-blogs/the-importance-of-a-night-guard-after-zirconium-crown-installation/)
21:24:52	17063/17063	---M--	200	added ('OK')	text/html	date:Mon,%2030%20Sep%202024%2018:24:51%20GMT	http://localhost:8080/en/our-blogs/?tag=implants	/home/lofa/Desktop/baking/dentidelil/website_backup/localhost_8080/en/our-blogs/index7be9.html	(from http://localhost:8080/en/our-blogs/the-importance-of-a-night-guard-after-zirconium-crown-installation/)
21:24:52	5592/5592	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2030%20Sep%202024%2018:24:50%20GMT	http://localhost:8080/en/our-blogs/the-importance-of-a-night-guard-after-zirconium-crown-installation/img/latest_gallery_1.png	/home/lofa/Desktop/baking/dentidelil/website_backup/localhost_8080/en/our-blogs/the-importance-of-a-night-guard-after-zirconium-crown-installation/img/latest_gallery_1.10c.delayed	(from http://localhost:8080/en/our-blogs/the-importance-of-a-night-guard-after-zirconium-crown-installation/)
21:24:54	5592/5592	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2030%20Sep%202024%2018:24:52%20GMT	http://localhost:8080/en/our-blogs/the-importance-of-a-night-guard-after-zirconium-crown-installation/img/latest_gallery_2.png	/home/lofa/Desktop/baking/dentidelil/website_backup/localhost_8080/en/our-blogs/the-importance-of-a-night-guard-after-zirconium-crown-installation/img/latest_gallery_2.10d.delayed	(from http://localhost:8080/en/our-blogs/the-importance-of-a-night-guard-after-zirconium-crown-installation/)
21:24:56	5592/5592	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2030%20Sep%202024%2018:24:54%20GMT	http://localhost:8080/en/our-blogs/the-importance-of-a-night-guard-after-zirconium-crown-installation/img/latest_gallery_3.png	/home/lofa/Desktop/baking/dentidelil/website_backup/localhost_8080/en/our-blogs/the-importance-of-a-night-guard-after-zirconium-crown-installation/img/latest_gallery_3.10e.delayed	(from http://localhost:8080/en/our-blogs/the-importance-of-a-night-guard-after-zirconium-crown-installation/)
21:24:58	5592/5592	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2030%20Sep%202024%2018:24:56%20GMT	http://localhost:8080/en/our-blogs/the-importance-of-a-night-guard-after-zirconium-crown-installation/img/latest_gallery_4.png	/home/lofa/Desktop/baking/dentidelil/website_backup/localhost_8080/en/our-blogs/the-importance-of-a-night-guard-after-zirconium-crown-installation/img/latest_gallery_4.10f.delayed	(from http://localhost:8080/en/our-blogs/the-importance-of-a-night-guard-after-zirconium-crown-installation/)
21:25:00	5592/5592	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2030%20Sep%202024%2018:24:58%20GMT	http://localhost:8080/en/our-blogs/the-importance-of-a-night-guard-after-zirconium-crown-installation/img/latest_gallery_5.png	/home/lofa/Desktop/baking/dentidelil/website_backup/localhost_8080/en/our-blogs/the-importance-of-a-night-guard-after-zirconium-crown-installation/img/latest_gallery_5.110.delayed	(from http://localhost:8080/en/our-blogs/the-importance-of-a-night-guard-after-zirconium-crown-installation/)
